trans_type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,trans_datetime
payment ,1215.59,C461,10336,6756.41,C1097,107127,107565.59,0,0,12/06/2022 18:33
Cash_Out,4876.1,C448,47037,39774.9,C1567,75589,77016.1,0,0,21/12/2023 01:03
PAYMENT,446.06,C828,16206,18055.94,C1629,159600,161352.06,0,0,12/11/2023 16:38
 CASH_IN,2330.32,C213,34831,16743.54,C1461,149720,25886.15,0,0,10/06/2022 15:33
Cash_Out,3789.54,C45,43563,44376.46,C1499,83967,86078.54,0,0,03/08/2023 05:33
CASHOUT,3889.55,C404,18361,17747.45,C1630,131607,138493.55,0,0,02/02/2023 16:21
 CASH_IN,5072.69,C332,41335,40987.31,C1037,48469,57027.69,0,0,04/10/2022 22:33
payment ,6474.8,C239,74469,66791.2,C1696,195984,198340.8,0,0,19/05/2023 01:07
TRANSFER,18617.79,C253,25816,4872.21,C1357,44493,58503.79,0,0,27/01/2023 07:40
TRANSFER,3631.46,C227,15619,13423.54,C1241,45785,47155.46,0,0,15/05/2022 10:30
payment ,1950.1,C732,92479,88648.9,C1050,85017,86134.1,0,0,14/07/2022 21:34
transfer,7928.27,C890,26819,23172.73,C1424,107771,115112.27,0,0,05/02/2023 23:05
transfer,1579.26,C165,11741,7237.74,C1974,129026,130295.26,0,0,02/10/2023 10:39
Cash_Out,2889.92,C584,8798,4098.08,C1126,197633,199996.92,0,0,02/02/2022 18:00
CASHOUT,408.53,C736,25143,24521.47,C1102,161941,161580.53,0,0,19/11/2023 12:45
Cash_Out,128.39,C510,49695,50622.61,C1965,196166,194071.39,0,0,05/04/2023 12:54
PAYMENT,16436.9,C597,32747,18804.1,C1476,30192,43029.9,0,0,15/04/2023 06:40
TRANSFER,9038.84,C592,99187,94548.16,C1228,79941,92065.84,0,0,10/01/2023 05:12
Cash_Out,5953.21,C955,21182,13805.79,C1722,57544,59402.21,0,0,22/01/2022 06:54
Cash_Out,2629.3,C726,9415,6526.7,C1435,135475,133633.3,0,0,01/11/2023 13:21
payment ,951.53,C675,11085,11965.47,C1384,167163,171125.53,0,0,07/02/2022 00:41
 CASH_IN,850.6,C389,15008,11738.4,C1084,183582,186510.6,0,0,18/08/2022 21:46
TRANSFER,1440.03,C751,87638,84984.97,C1358,5017,6075.03,0,0,31/12/2022 03:45
TRANSFER,3983.95,C422,18452,18175.05,C1785,170275,172979.95,0,0,17/07/2023 05:16
transfer,6269.25,C924,64075,59908.75,C1026,187545,197392.25,0,0,14/03/2023 12:26
TRANSFER,1642.06,C580,64385,59405.94,C1071,48260,51628.06,0,0,27/01/2022 02:17
 CASH_IN,15490.52,C648,73356,61613.48,C1094,45938,57000.52,0,0,14/08/2022 07:37
Cash_Out,6695.09,C663,18170,14388.91,C1587,189001,191339.09,0,0,04/10/2022 23:14
PAYMENT,4041.15,C446,16259,17080.85,C1425,85265,88377.15,0,0,01/09/2023 06:17
Cash_Out,4730.15,C402,22099,21552.85,C1005,104120,111921.15,0,0,11/10/2022 07:30
 CASH_IN,2720.19,C96,9649,11748.81,C1089,168444,173177.19,0,0,26/04/2023 20:04
PAYMENT,1423.31,C378,95791,99250.69,C1591,101728,107635.31,0,0,29/03/2023 01:12
TRANSFER,2200.07,C669,59258,56909.93,C1221,184324,187129.07,0,0,21/10/2023 11:09
payment ,7090.91,C185,41037,30050.09,C1594,14628,22400.91,0,0,31/05/2023 09:06
PAYMENT,72.49,C679,11805,8002.51,C1593,123239,118865.49,0,0,01/07/2023 07:35
transfer,616.9,C243,43147,47131.1,C1151,143573,142582.9,0,0,11/07/2022 06:51
payment ,235.47,C630,74280,72690.53,C1556,118165,122535.47,0,0,18/02/2022 02:11
 CASH_IN,207.91,C707,46053,45932.09,C1211,161203,160978.91,0,0,27/05/2023 07:33
TRANSFER,9671.02,C502,97841,92691.98,C1582,89102,102958.02,0,0,17/01/2022 01:01
 CASH_IN,6081.2,C287,91393,85034.8,C1262,89360,93900.2,0,0,21/06/2022 18:44
CASHOUT,3213.92,C368,76215,70055.08,C1911,119346,118680.92,0,0,08/08/2022 09:33
PAYMENT,514.78,C64,95365,98995.22,C1381,68348,69392.78,0,0,07/06/2022 10:39
PAYMENT,3382.59,C161,10985,9260.41,C1569,98348,101839.59,0,0,22/04/2023 21:26
 CASH_IN,3207.25,C596,93823,87457.75,C1056,92862,91124.25,0,0,15/02/2022 15:47
payment ,950.97,C926,12391,9242.03,C1425,9402,15300.97,0,0,08/01/2023 00:11
CASHOUT,2844.5,C570,4861,4751.5,C1622,91861,98554.5,0,1,02/06/2023 22:38
CASHOUT,2541.68,C973,63582,64241.32,C1141,187028,193020.68,0,0,09/04/2022 05:41
TRANSFER,4783.61,C793,51928,50457.39,C1567,126121,130640.61,0,0,06/02/2022 02:34
payment ,5040.57,C661,34364,30428.43,C1523,182992,185641.57,0,0,07/10/2022 18:26
Cash_Out,231.81,C417,82399,79727.19,C1860,107089,106229.81,0,0,15/12/2022 12:00
CASHOUT,2346.92,C480,97035,92725.08,C1014,26000,23749.92,0,0,12/05/2023 10:24
 CASH_IN,4915.62,C632,93330,92046.38,C1007,89795,90504.62,0,0,29/10/2022 05:59
PAYMENT,3497.2,C268,42923,37174.8,C1230,112885,112943.2,0,0,30/06/2022 13:08
 CASH_IN,5374.87,C735,55896,46889.13,C1052,197464,205261.87,0,0,09/04/2022 21:38
TRANSFER,889.26,C566,85818,81289.74,C1136,5988,8672.26,0,0,01/12/2023 05:09
TRANSFER,365.91,C647,47396,50158.09,C1173,56999,57856.91,0,0,26/04/2022 21:13
PAYMENT,5141.97,C189,34840,28471.03,C1859,184498,194583.97,0,0,10/07/2022 13:25
PAYMENT,134.35,C405,42255,39184.65,C1218,189896,190029.35,0,0,10/09/2022 19:53
PAYMENT,4406.74,C764,71160,64168.26,C1262,113174,118778.74,0,0,10/06/2022 17:06
Cash_Out,14086.28,C488,99242,83106.72,C1254,60659,74942.28,0,0,13/09/2022 16:43
PAYMENT,4283.91,C311,8176,4508.09,C1811,168862,171707.91,0,0,19/11/2022 07:47
payment ,2456.5,C595,33529,34047.5,C1269,95343,94493.5,0,0,08/05/2022 05:36
TRANSFER,5154.14,C916,56406,53352.86,C1586,153190,154199.14,0,0,18/01/2022 05:03
TRANSFER,3064.78,C865,12941,14644.22,C1223,183097,190648.78,0,0,20/07/2023 20:34
PAYMENT,14190.64,C93,85782,74897.36,C1603,59938,72749.64,0,0,19/11/2022 10:34
Cash_Out,2439.64,C389,44859,43662.36,C1133,5149,6794.64,0,0,17/11/2023 03:10
payment ,16245.46,C546,55786,41121.54,C1162,38079,50362.46,0,0,18/09/2023 09:10
transfer,11787.88,C410,51083,43855.12,C1709,133556,144939.88,0,0,15/10/2022 14:51
CASHOUT,1089.48,C211,40076,42316.52,C1700,186546,187148.48,0,0,25/10/2023 10:54
payment ,359.42,C637,20323,19886.58,C1919,113316,113045.42,0,0,01/10/2023 18:43
 CASH_IN,531.13,C368,99430,100365.87,C1072,48601,51793.13,0,0,04/06/2022 23:56
Cash_Out,91.95,C741,6021,5870.05,C1897,43809,44216.95,0,0,05/05/2023 04:35
PAYMENT,496.03,C167,39807,40747.97,C1997,151863,150806.03,0,1,21/01/2023 11:01
Cash_Out,5744.37,C13,50355,45686.63,C1717,157720,164314.37,0,0,14/04/2022 10:20
transfer,369.25,C585,44732,45010.75,C1946,162162,164761.25,0,0,28/01/2023 07:18
payment ,1920.79,C563,8711,9791.21,C1542,90636,90988.79,0,0,03/09/2022 04:45
Cash_Out,9317.63,C873,63079,50076.37,C1893,130366,141799.63,0,0,25/06/2022 01:34
 CASH_IN,117.74,C206,7904,2859.26,C1989,101477,101823.74,0,0,08/02/2022 21:17
transfer,8422.65,C807,64033,59285.35,C1630,17857,23520.65,0,0,22/04/2023 10:04
transfer,1655.42,C42,86478,81371.58,C1794,125305,129778.42,0,0,13/11/2023 11:55
payment ,628.75,C879,89787,85517.25,C1483,193399,196025.75,0,0,22/06/2023 22:00
transfer,5965.78,C441,55096,46026.22,C1877,174039,179898.78,0,0,12/02/2023 18:37
payment ,4957,C514,90594,87296,C1670,53709,60110,0,0,09/06/2023 03:07
 CASH_IN,6641.47,C940,24918,20243.53,C1756,179933,188389.47,0,0,05/02/2022 10:36
PAYMENT,8134.98,C606,72743,66269.02,C1617,116839,124837.98,0,0,16/11/2023 19:07
TRANSFER,1656.67,C394,62636,56489.33,C1197,199790,206122.67,0,0,20/01/2022 17:22
TRANSFER,976.67,C237,58806,61443.33,C1426,123307,123517.67,0,0,17/11/2022 16:34
PAYMENT,8221.05,C530,92510,81194.95,C1631,20948,26508.05,0,0,04/02/2023 19:19
TRANSFER,23285.02,C718,93708,74572.98,C1081,33782,60593.02,0,0,16/10/2023 01:15
 CASH_IN,2660.4,C741,97819,99174.6,C1307,181828,186330.4,0,0,16/04/2023 03:49
transfer,2326.22,C403,13280,6017.78,C1781,82789,81973.22,0,0,23/05/2022 08:03
Transfeer,7489.77,C213,36303,28741.23,C1698,105217,108913.77,1,0,02/04/2022 01:50
Cash_Out,2083.67,C966,27453,25079.33,C1787,199460,197467.67,0,0,20/12/2022 05:38
CASHOUT,13350.69,C567,60695,48468.31,C1373,197881,209176.69,0,0,28/12/2023 19:55
CASHOUT,9774.2,C845,68449,61511.8,C1563,138721,148876.2,0,0,20/02/2022 22:45
CASHOUT,2801.78,C373,25765,18763.22,C1458,160074,163304.78,0,0,27/10/2023 07:18
PAYMENT,7023.16,C8,91715,88160.84,C1356,74314,83928.16,0,0,29/07/2023 06:43
Cash_Out,544.19,C742,93409,93973.81,C1295,90312,91748.19,1,0,09/07/2022 06:39
CASHOUT,11642.23,C152,38057,31323.77,C1579,11809,24396.23,0,0,05/05/2022 00:51
transfer,8756.66,C482,57988,45469.34,C1645,139374,147157.66,0,0,10/11/2022 05:07
Cash_Out,11293.95,C304,15025,3254.05,C1119,199519,213291.95,0,0,08/12/2022 00:13
PAYMENT,2464.94,C922,7145,5300.06,C1568,77627,79752.94,0,0,01/11/2022 20:35
payment ,54.48,C283,55797,52228.52,C1185,74635,72087.48,0,0,23/11/2023 17:32
PAYMENT,478.63,C992,73230,72221.37,C1157,5663,3039.63,0,0,23/02/2022 18:45
PAYMENT,1923.27,C992,4830,3525.73,C1227,95440,99663.27,0,0,20/03/2023 07:31
 CASH_IN,14984.86,C189,23930,12229.14,C1307,175721,188132.86,0,0,05/09/2023 05:56
CASHOUT,15039.75,C527,23752,10889.25,C1233,47136,58800.75,0,1,21/09/2022 16:44
PAYMENT,4259.99,C511,76025,72206.01,C1010,106602,107897.99,0,0,22/02/2022 08:44
payment ,4996.15,C342,98228,90071.85,C1174,36104,45602.15,0,0,26/07/2023 13:35
TRANSFER,2975.07,C429,81304,78725.93,C1772,39137,40467.07,0,0,12/09/2023 00:09
payment ,1735.11,C714,62040,56925.89,C1642,133606,137387.11,0,0,05/01/2022 01:29
transfer,1992.43,C685,67696,62264.57,C1910,67762,68474.43,0,0,13/04/2022 12:50
payment ,5581.62,C679,64648,59915.38,C1897,183517,189000.62,0,0,15/07/2022 13:35
Cash_Out,6979.19,C850,55030,44466.81,C1001,140657,147872.19,0,0,16/12/2022 18:02
TRANSFER,7840.98,C33,56815,48164.02,C1760,76438,87558.98,0,0,16/02/2022 03:10
CASHOUT,7794.16,C470,85669,77928.84,C1711,36392,47499.16,0,0,18/10/2023 12:18
Cash_Out,478.18,C393,35690,31341.82,C1181,84267,84706.18,0,0,26/09/2022 04:40
 CASH_IN,3410.25,C740,88406,89600.75,C1941,162198,160640.25,0,0,05/01/2023 02:14
payment ,296.41,C494,90032,88332.59,C1349,42485,42479.41,0,0,28/09/2023 09:51
Cash_Out,3987.31,C512,57923,51053.69,C1638,45798,53672.31,0,0,16/04/2022 03:55
PAYMENT,2912.78,C321,36572,29322.22,C1381,199382,201135.78,0,0,01/11/2023 05:19
Cash_Out,10933.09,C114,54030,40730.91,C1296,140089,154738.09,0,0,21/10/2023 07:37
Cash_Out,2160.96,C213,67904,63517.04,C1196,156772,159376.96,0,0,19/10/2023 06:13
payment ,622.53,C765,29203,29774.47,C1285,90680,92479.53,0,0,30/04/2022 02:06
transfer,771.54,C144,77088,75285.46,C1555,95446,99655.54,0,0,27/08/2023 02:09
payment ,4814.53,C791,45667,45615.47,C1224,178751,181524.53,0,0,12/12/2022 01:12
CASHOUT,533.04,C177,55547,51536.96,C1727,89938,87698.04,0,0,19/04/2023 15:02
 CASH_IN,439.28,C724,22485,25098.72,C1722,37232,34064.28,0,0,27/04/2022 06:53
PAYMENT,377.73,C284,75948,78485.27,C1728,97239,98680.73,0,0,28/01/2023 07:58
transfer,8625.93,C244,86890,79667.07,C1330,57172,68359.93,0,0,03/10/2023 15:54
TRANSFER,6125,C764,71880,66076,C1560,97305,105069,0,0,27/02/2022 20:53
TRANSFER,424.24,C205,57560,55980.76,C1162,144818,142720.24,0,0,26/09/2023 18:13
 CASH_IN,443.27,C583,83529,84386.73,C1192,194609,197426.27,0,0,28/05/2023 17:27
transfer,21577.29,C733,94218,67738.71,C1144,4094,28600.29,0,0,06/04/2022 11:37
PAYMENT,2344.19,C341,28415,23358.81,C1670,68466,70269.19,0,0,30/09/2023 16:39
CASHOUT,2315.28,C726,64523,66913.72,C1837,99067,102835.28,0,0,28/04/2022 13:15
transfer,8377.88,C359,19323,10242.12,C1972,30755,43305.88,1,0,14/07/2023 05:11
transfer,14710.82,C498,53214,42328.18,C1691,142624,160752.82,0,0,24/08/2023 05:00
PAYMENT,6999.5,C959,57003,52266.5,C1611,150851,154907.5,0,0,25/08/2022 21:51
transfer,2360.1,C667,3679,5088.9,C1900,29000,34356.1,0,0,29/09/2022 13:08
Cash_Out,7506.21,C388,40308,35186.79,C1269,57564,60226.21,0,0,05/12/2023 08:19
Cash_Out,4086.8,C329,75024,74401.2,C1050,145174,151258.8,0,0,23/03/2023 09:47
Cash_Out,2760.17,C742,39842,37419.83,C1526,132933,131453.17,0,0,04/08/2023 03:00
Cash_Out,11841.19,C392,65408,53447.81,C1127,43574,59380.19,0,0,04/09/2022 04:06
transfer,589.4,C653,69532,67896.6,C1651,163754,165750.4,0,0,17/03/2022 19:51
 CASH_IN,3392.53,C357,53938,49472.47,C1753,78819,86955.53,0,0,03/06/2022 14:02
Cash_Out,57.09,C393,5695,9281.91,C1045,91133,92921.09,0,0,18/10/2023 08:06
TRANSFER,3161.77,C928,95740,96945.23,C1233,77972,77090.77,0,0,11/03/2023 19:16
 CASH_IN,289.75,C586,58499,58120.25,C1447,121237,116779.75,0,0,27/03/2022 05:54
CASHOUT,632.45,C39,23382,18162.55,C1583,93960,97477.45,0,0,28/11/2023 23:25
Cash_Out,625.13,C901,14235,10159.87,C1442,196257,193451.13,0,0,12/10/2022 08:16
PAYMENT,,C272,62223,54622.31,C1502,74426,142510.44,0,0,08/08/2022 08:05
payment ,4377.77,C69,27467,24660.23,C1921,38297,44557.77,0,0,16/02/2022 02:55
payment ,16373.6,C828,59316,39888.4,C1284,114147,130526.6,0,0,04/04/2022 02:40
TRANSFER,2348.98,C622,6764,4618.02,C1131,8299,14646.98,0,0,29/03/2023 15:33
CASHOUT,1682.35,C457,90896,84404.65,C1945,172420,174870.35,0,0,23/07/2022 21:00
CASHOUT,10147.51,C944,61836,46728.49,C1475,41384,51447.51,0,0,06/08/2022 18:58
TRANSFER,1265.41,C233,31923,31549.59,C1792,117182,123420.41,0,0,19/04/2023 03:23
payment ,16514.35,C196,95711,83720.65,C1935,76693,97620.35,0,0,08/03/2023 13:05
Cash_Out,61.14,C850,16292,14679.86,C1543,32687,35289.14,0,0,07/12/2022 02:32
PAYMENT,220.59,C508,20939,21627.41,C1970,60047,58467.59,0,0,04/09/2023 15:45
TRANSFER,11088.61,C535,18800,4652.39,C1036,141263,153908.61,0,0,16/10/2022 12:50
transfer,3750.72,C818,56440,57446.28,C1637,187956,194253.72,0,0,11/09/2022 01:58
transfer,383.31,C146,52805,54945.69,C1421,77303,77774.31,0,0,23/01/2022 23:45
payment ,4035.55,C573,49648,47155.45,C1444,94165,93200.55,0,0,06/06/2023 00:43
payment ,17417.88,C458,56851,40655.12,C1611,100330,112913.88,0,0,10/04/2022 10:40
CASHOUT,3702.22,C66,31688,31565.78,C1241,92480,93245.22,0,0,29/06/2022 12:06
Cash_Out,4963.14,C29,93498,85092.86,C1244,174798,183064.14,0,0,11/08/2022 02:48
Cash_Out,5949.51,C106,29764,20935.49,C1538,34623,36697.51,0,0,21/10/2023 04:03
payment ,3030.64,C677,32470,25467.36,C1208,113219,113890.64,0,0,18/03/2023 08:26
payment ,4938.37,C389,38501,36835.63,C1902,123089,124456.37,0,0,31/08/2023 18:16
transfer,4389.13,C878,57207,53473.87,C1456,50000,55490.13,1,0,21/11/2022 12:10
PAYMENT,11571.16,C994,62157,54552.84,C1098,71494,79699.16,0,0,31/05/2023 15:18
TRANSFER,232.56,C405,3216,1021.44,C1501,96172,100266.56,0,0,16/01/2022 23:38
payment ,1649.21,C120,22072,17300.79,C1136,194099,193859.21,0,0,02/12/2022 18:25
payment ,15019.98,C10,93778,76029.02,C1186,190067,201776.98,0,0,15/09/2022 10:25
TRANSFER,11048.38,C583,37132,22690.62,C1035,42876,56639.38,0,0,12/05/2023 10:42
TRANSFER,3040.88,C346,17861,12959.12,C1629,118217,122897.88,0,0,09/06/2022 14:51
PAYMENT,4839.67,C252,64186,54951.33,C1669,182142,185938.67,0,0,20/04/2023 15:58
PAYMENT,1624.37,C796,4960,3070.63,C1478,90688,96468.37,0,0,26/10/2023 12:01
TRANSFER,1042.02,C118,18781,16403.98,C1786,104065,100387.02,0,0,21/11/2023 15:28
payment ,3115.29,C886,31126,28862.71,C1680,66224,68785.29,0,0,06/11/2023 00:33
payment ,2179.77,C519,22578,20860.23,C1054,25365,25352.77,0,0,15/01/2023 10:18
TRANSFER,4381.22,C214,17883,10645.78,C1470,29663,34446.22,0,0,29/06/2023 06:41
payment ,404.61,C732,29782,28647.39,C1083,196508,193876.61,0,0,22/11/2023 03:06
PAYMENT,18324.8,C79,56387,41169.2,C1005,104610,118756.8,0,0,03/03/2023 02:23
PAYMENT,5989.32,C583,33746,26218.68,C1362,83275,86325.32,0,0,25/09/2022 12:33
payment ,3840.39,C711,66266,57772.61,C1855,123229,127244.39,0,0,31/07/2023 06:05
CASHOUT,8404.54,C288,31457,18114.46,C1917,141981,149679.54,0,0,17/06/2022 11:48
transfer,887.37,C260,55031,57560.63,C1663,12713,8677.37,0,0,10/07/2023 15:39
PAYMENT,8644.97,C932,56381,43778.03,C1169,98097,104928.97,0,0,01/02/2023 18:59
TRANSFER,14958.69,C656,50438,39515.31,C1759,20734,40049.69,0,0,12/01/2022 14:27
transfer,6468.02,C21,73839,63604.98,C1248,161781,170384.02,0,0,30/08/2023 12:16
payment ,4752.02,C77,80636,72867.98,C1661,153957,154498.02,0,0,29/10/2022 01:27
Cash_Out,2708.51,C741,66483,68244.49,C1209,71622,70893.51,0,0,10/09/2022 06:54
TRANSFER,13495.09,C671,20505,3603.91,C1911,78267,88084.09,0,0,14/05/2023 02:14
payment ,231.36,C747,33525,30245.64,C1243,39435,36168.36,0,0,28/12/2023 03:14
payment ,133.6,C147,80402,76963.4,C1140,12976,15225.6,0,0,31/03/2022 03:38
Cash_Out,2361.74,C661,96008,89600.26,C1631,82910,89954.74,0,0,28/08/2023 21:20
PAYMENT,8318.24,C29,44348,34320.76,C1804,136362,141339.24,0,0,25/08/2023 22:39
 CASH_IN,21821.38,C437,71187,52913.62,C1179,130177,156505.38,0,0,22/02/2023 18:22
TRANSFER,815.05,C672,7273,2425.95,C1919,45812,44689.05,1,0,25/04/2022 00:07
payment ,4508.62,C772,64236,54968.38,C1636,181600,189424.62,0,0,09/09/2023 00:01
 CASH_IN,2397.37,C529,75569,72405.63,C1978,189642,190101.37,0,0,15/07/2022 09:04
payment ,9229.57,C429,18677,11796.43,C1723,187471,193770.57,0,0,18/09/2023 00:26
CASHOUT,9110.95,C134,83024,74074.05,C1986,179509,187876.95,0,1,08/05/2023 11:08
CASHOUT,3162.08,C156,908,1479.92,C1016,57907,58622.08,0,0,16/03/2022 22:38
TRANSFER,2679.17,C568,70153,71356.83,C1015,120992,119715.17,0,0,17/02/2023 07:46
TRANSFER,1596.94,C942,95967,90395.06,C1384,81876,88451.94,0,0,11/01/2023 15:52
Cash_Out,290.13,C776,88989,87057.87,C1340,179795,181042.13,0,0,24/02/2023 15:39
payment ,10002.13,C253,35079,25333.87,C1892,35655,45235.13,0,0,30/12/2023 06:01
TRANSFER,8380.59,C186,81556,73911.41,C1986,186905,195906.59,0,0,04/10/2022 15:36
TRANSFER,40862.23,C879,49323,11139.77,C1768,23997,61825.23,0,0,07/11/2023 05:05
Cash_Out,28474.37,C872,45320,14796.63,C1797,66876,95319.37,0,0,29/01/2023 02:55
Cash_Out,4053.26,C378,92098,91965.74,C1979,110233,111536.26,0,0,02/04/2023 16:49
payment ,7326.42,C326,89909,84971.58,C1791,122660,133319.42,0,0,11/07/2022 02:43
 CASH_IN,14480.86,C198,46105,29179.14,C1045,157085,175760.86,0,0,20/11/2023 23:55
PAYMENT,9473.86,C880,30164,16840.14,C1503,32862,39349.86,0,0,09/04/2022 04:24
payment ,2994.13,C314,57819,57755.87,C1142,176680,178282.13,0,0,06/04/2022 09:52
PAYMENT,15401.12,C877,53281,39248.88,C1354,118849,138410.12,0,0,25/10/2023 00:40
CASHOUT,4659.24,C255,43271,40738.76,C1829,114060,117644.24,0,0,09/07/2022 14:56
 CASH_IN,1298.02,C878,66697,63310.98,C1524,171966,174132.02,0,0,06/02/2022 19:21
payment ,5569.15,C820,66351,60621.85,C1978,181721,183094.15,0,0,04/01/2023 20:12
TRANSFER,4813.35,C319,36534,27962.65,C1832,62104,63251.35,0,0,26/11/2023 11:35
Cash_Out,2217.1,C999,93034,94780.9,C1556,39821,37705.1,0,0,09/06/2023 18:39
payment ,602.7,C247,58097,60592.3,C1046,179012,174998.7,0,0,06/10/2022 16:08
Cash_Out,4902.47,C730,53813,21615.97,C1527,142007,84044.04,0,0,05/08/2022 17:22
CASHOUT,3673.05,C3,25037,18862.95,C1893,12467,14394.05,0,0,30/09/2022 11:49
Cash_Out,7399.04,C512,36007,30767.96,C1106,142145,147984.04,0,0,03/03/2022 15:12
CASHOUT,3671.55,C837,79478,76916.45,C1002,7691,9110.55,0,0,19/08/2023 19:19
 CASH_IN,9558.85,C505,27278,16264.15,C1615,177610,182180.85,0,0,30/12/2023 09:32
PAYMENT,4013.77,C30,8272,471.23,C1965,130115,136854.77,0,0,08/12/2022 19:20
CASHOUT,4115.57,C832,57183,48485.43,C1094,155562,160080.57,0,0,01/02/2023 14:12
transfer,10463.79,C628,99173,88669.21,C1132,15688,28605.79,0,0,30/11/2023 03:58
payment ,2583.24,C964,38294,31498.76,C1921,98505,102239.24,0,0,19/01/2022 00:35
CASHOUT,719.44,C274,73277,69428.56,C1859,50650,52599.44,1,0,26/06/2022 08:42
payment ,146.03,C708,62509,59387.97,C1782,144901,140147.03,0,0,04/09/2023 13:07
PAYMENT,9891.32,C885,4694,18194.72,C1200,134158,72397.94,0,0,31/01/2023 20:09
 CASH_IN,4841.99,C324,95842,88446.01,C1253,2590,11935.99,0,0,21/03/2023 03:03
CASHOUT,6088.33,C176,58150,54490.67,C1182,170965,178587.33,0,0,21/08/2022 19:12
PAYMENT,1197.41,C286,67470,66095.59,C1149,73396,74297.41,0,0,17/03/2022 20:42
transfer,733.06,C955,21556,24574.94,C1548,129797,125979.06,1,0,22/09/2022 03:36
 CASH_IN,73.26,C747,64471,62048.74,C1980,169248,167488.26,0,0,31/03/2023 20:26
TRANSFER,2158.44,C966,49855,43235.56,C1489,67484,70022.44,0,0,19/12/2023 23:47
PAYMENT,4456.99,C78,49086,46128.01,C1504,126484,134252.99,0,0,19/01/2023 17:26
PAYMENT,2876.6,C822,71695,69777.4,C1921,157367,156318.6,0,0,21/05/2023 23:51
 CASH_IN,11725.31,C500,48487,35050.69,C1837,38131,49269.31,0,0,02/01/2023 14:31
CASHOUT,2140.51,C204,29158,27563.49,C1507,175965,173806.51,0,0,24/05/2022 07:23
TRANSFER,3607.63,C459,20293,14443.37,C1650,11924,13879.63,0,0,10/03/2022 20:06
 CASH_IN,7654.36,C382,45761,38417.64,C1611,104191,115030.36,0,0,09/04/2022 14:44
PAYMENT,2525.4,C722,99468,96049.6,C1403,141923,146284.4,0,0,31/01/2023 13:56
payment ,4865.45,C332,33387,25416.55,C1235,7734,15811.45,0,0,25/01/2022 06:05
PAYMENT,9915.7,C602,40750,28334.3,C1595,173753,184502.7,0,0,14/04/2023 18:09
TRANSFER,14930.95,C165,68602,51500.05,C1858,120405,132584.95,0,0,29/04/2023 01:57
payment ,795.41,C160,21256,15507.59,C1965,5293,4310.41,0,0,19/07/2023 22:10
TRANSFER,1493.68,C204,72356,72320.32,C1541,67827,72438.68,0,0,23/07/2023 10:37
transfer,3072.93,C972,54698,55570.07,C1433,178235,178858.93,0,0,08/02/2022 01:01
transfer,3392.46,C99,84631,83868.54,C1644,41970,48464.46,0,0,24/11/2023 21:39
TRANSFER,1993.08,C676,10529,11466.92,C1207,177895,183551.08,0,0,11/02/2022 20:05
Transfeer,5017.43,C44,32175,29215.57,C1139,30796,33027.43,0,0,05/07/2022 03:03
CASHOUT,1373.14,C456,17675,14103.86,C1587,99345,104252.14,0,0,02/02/2023 03:01
Cash_Out,394.48,C848,43158,46357.52,C1586,116245,112356.48,0,0,11/08/2022 19:31
TRANSFER,689.88,C226,46798,43194.12,C1819,83127,81276.88,0,0,26/09/2023 22:10
payment ,685.09,C314,70910,71948.91,C1306,36389,35329.09,0,0,13/05/2022 11:03
PAYMENT,823.8,C51,25976,26307.2,C1916,3352,4965.8,0,0,12/06/2022 11:58
transfer,747.3,C145,63116,58517.7,C1966,122143,123224.3,0,0,03/08/2022 07:38
 CASH_IN,1003.73,C122,62821,59970.27,C1097,142009,145766.73,0,0,20/10/2023 15:28
Transfeer,2120.7,C718,12204,14283.3,C1124,93657,97717.7,0,0,11/08/2023 06:55
Cash_Out,11354.87,C470,55665,45248.13,C1959,107276,117262.87,0,0,09/01/2022 07:10
Cash_Out,3211.91,C896,7394,8696.09,C1348,88672,96130.91,0,0,15/03/2022 21:23
 CASH_IN,5506.45,C296,64814,55058.55,C1133,197553,198073.45,0,0,07/05/2023 00:19
Cash_Out,945.64,C613,33593,35423.36,C1995,154624,158777.64,0,0,10/09/2022 07:44
 CASH_IN,1067.75,C511,41964,44745.25,C1225,145190,151228.75,0,0,18/08/2022 13:18
payment ,208.64,C785,77188,81831.36,C1944,11290,8447.64,0,0,03/06/2023 03:33
payment ,925.24,C640,99276,94050.76,C1711,25123,29320.24,0,0,23/06/2022 02:12
Cash_Out,1632.74,C501,53365,56004.26,C1548,190623,194054.74,0,0,15/10/2023 19:33
Cash_Out,464.43,C201,89439,87006.57,C1719,194958,193501.43,0,0,19/06/2022 19:45
payment ,642.78,C414,99058,99582.22,C1705,117278,121047.78,0,0,28/01/2023 21:34
Cash_Out,3088.15,C613,28180,26455.85,C1567,198405,205703.15,0,0,26/09/2023 13:16
PAYMENT,1155.46,C582,48791,44618.54,C1338,175088,180214.46,0,0,13/07/2022 19:29
Transfeer,2264.91,C421,86655,87896.09,C1838,152499,151587.91,0,0,01/06/2023 09:13
 CASH_IN,3500.03,C519,75899,73194.97,C1321,2257,7086.03,0,0,29/01/2022 15:59
transfer,5862.29,C673,43665,40450.71,C1812,67733,72459.29,0,0,14/06/2022 23:43
 CASH_IN,200.53,C72,97077,99770.47,C1086,139294,137007.53,0,0,26/02/2023 05:25
